질문,답변
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['담당', '업무', 'DataSpace', '플랫폼', '설계', '아키텍쳐', '정의', '서비스', 'B', '마켓', '플레이스', '검색', 'SEO', '추천', '시스템', '트랜잭션', '핵심', '기능', '데이터', '거래', '중심', '비즈니스', '프로세스', '최적', '아키텍처', '결제', '관리', '운영', '기반', '고객', '맞춤', '솔루션', '디지털', '자산', 'Data', 'Space', 'R', 'D', '팀', '리더십', '빌딩', '조직', '효율', '개발', '환경', '인프라', '구축', '필수', '경험', '역량', '이상', '규모', '전자', '상거래', '아키텍트', '경력', 'DevOps']","{'언어': [], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['원활', '데이터 분석', '업무', '데이터', '파이프라인', '관련', 'ETL', '작업', '개발', '운영', 'delivery', '안', '정성', '유지', '담당', '서비스', '아이디', '어스', '텐바이텐', '텀블벅', 'Data', 'Engineer', '실무', '경력', '이상', '빅데이터', '환경', 'Spark', 'Presto', 'Hive', 'Streaming', 'Flink', 'Druid', '활용', '경험', '보유', '처리', '프로그래밍', '언어', 'Scala', 'Java', 'Python', '기술', '거부감', '필요', '스택', '선택', '가능', '분', 'Jira', 'Confluence', 'Git', '협업', '플랫폼']","{'언어': ['Python', 'Java'], '프레임워크': [], '라이브러리': [], '툴': ['Git']}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['업무', '먼키', '주문', '접수', 'PC', '프로그램', '개발', 'POS', '연동', 'Ocr', 'Clicker', '운영', '사람', 'C', 'programming', 'WPF', 'application', '경험', 'MQTT', '사용', 'Windows', 'client', '실무', '이상', '운영체제', '이회', '매크로']","{'언어': [], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['자동차', 'Android', 'OS', '향', '내비게이션', 'Infotainment', '개발', '프로젝트', '리딩', '추진', '계획', '수립', '실행', '유관', '팀', '협업', '커뮤니케이션', '관리', '진행', '위험', '노출', '자원', '이슈', '정의', '해결', 'TMAP', '보유', 'Mobility', 'Tech', '확장', '고도', '주도', '미래', '모빌리티', '전략', '안드로이드', '서버', '경력', '이상', '경험', 'SW', '내외', '부', 'Stakeholder', '소프트웨어', '기술', '트렌드', '프로젝트 관리', '수행', '방법', '관심', '기본', '수준', '비즈니스', '영어', '의사소통', '가능']","{'언어': [], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['AI', '플랫폼', '데이터', '워크플로우', '파이프라인', '설계', '구현', '서비스', '성능', '모니터링', '대시보드', '인프라', '구축', '경력', '이상', 'Airflow', '기반', '운영', '경험', 'Kubernetes', 'Ansible', '컨테이너', '개발', 'ELK', 'Stack', 'Elasticsearch', 'Logstash', 'Kibana', 'Grafana', '활용', '시스템', '자기', '의지', '친화력']","{'언어': [], '프레임워크': [], '라이브러리': [], '툴': ['Elasticsearch', 'Kubernetes']}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['Collaborate', 'and', 'Communicate', 'with', 'internal', 'customers', 'to', 'share', 'ideas', 'problems', 'requests', 'the', 'AI', 'Platform', 'depar', 'tment.', 'Given', 'needs', 'define', 'product', 'vision', 'align', 'team', 'drive', 'towards', 'achieving', 'that', 'v', 'ision.', 'Break', 'down', 'into', 'milestones', 'further', 'break', 'those', 'actionable', 'user', 'stories', 'tasks.', 'Maintain', 'close', 'co', 'working', 'relationships', 'high', 'satisfaction', 'keep', 'them', 'updated', 'about', 'road', 'map', 'status', 'of', 'pro', 'ducts.', 'Collect', 'organize', 'evaluate', 'business', 'requirements', 'existing', 'processes', 'uncover', 'areas', 'for', 'improvements', 'effectively', 'communicate', 'these.', 'Document', 'logic', 'reference', 'easy', 'sharing', 'cust', 'omers.', 'Create', 'refine', 'PM', 'metrics', 'observability', 'd', 'ept.', 'Bachelor', 's', 'degree', 'in', 'computer', 'science', 'or', 'related', 'field', 'equivalent', 'experience', 'Business', 'level', 'English', 'years', 'Product', 'management', 'experiences', 'Korean', 'language', 'skill', 'Excellent', 'organizational', 'communication', 'skills', 'Experience', 'software', 'development', 'lifecycle', 'Strong', 'critical', 'thinking', 'decision', 'making', 'Able', 'recognize', 'unspoken', 'UX', 'Designers', 'find', 'right', 'balance', 'between', 'timeline', 'Personable', 'but', 'firm', 'when', 'identifying', 'discussing', 'IT', 'medical', 'industries', 'Comfortable', 'challenging', 'assumptions', 'providing', 'receiving', 'feedback']","{'언어': [], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['블록체인', '게임', 'WEMIX', 'PLAY', 'Wepublic', '컨트랙트', '개발', '연동', '필요', '백', '엔드', '서버', '기술', '관련', 'research', 'golang', 'solidity', '경험', '이상', 'bitcoin', 'ethereum', '기본', '이해']","{'언어': [], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['Flutter', '이용', 'iOS', 'Android', 'App', '개발', '이상', 'Cross', 'Platform', '프레임', '워크', '관심', '학습', '능력', 'Restful', '이해', '상태', '관리', '이해도', '보유', '조직', '문화', '나이', '직급', '관계', '상호', '존중', '의견', '제시', '상대방', '실수', '질책', '해결', '방법', '이유', '긍정']","{'언어': [], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['DW', 'DM', '구축', '게임', 'ETL', '프로세스', '운영', '데이터', '모델', '설계', '최적', '과정', '비즈니스', '인사이트', '도출', '지원', '효율', '정확', '적재', '파이프라인', 'BI', 'Tool', 'Tableau', 'Looker', '활용', '기반', '의사', '결정', '필요', '직관', '대시보드', '제작', '구현', '시스템', '가용', '개선', '안정', '유통', '기여', '역할', '수행', '이상', '유관', '경력', '역량', '보유', 'Python', 'SQL', '언어', '이용', '개발', '가능', '분석', '방법', '고안', '주체', '관점', '구조', '제시', '이해관계자', '이해', '요구', '사항', '환경', '제공']","{'언어': ['Python'], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['ASP.NET', 'Core', 'MVC', 'C', '백엔드 개발', 'MS', 'SQL', 'Procedure', 'Function', 'RESTful', 'API', '설계', '제작', 'WebForm', '개발', '가능', '기반', 'DB', 'SP', '작성', '경험']","{'언어': [], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['웹', '퍼블리싱', 'HTML', 'CSS', 'JS', '인터랙티브', '구현', 'SCSS', '사용', '경험', '웹 표준', '접근성', '크로스브라우징', 'SEO', '이해', '적응', '반응']","{'언어': [], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['클라우드', '기반', '인프라', '설계', '운영', 'AWS', 'GCP', 'Docker', 'Kubernetes', '활용', '배포', '환경', '구축', '네트워크 인프라', '보안 관리', '서버', '모니터링', '장애', '대응', '대졸', '이상', '겅험', 'Compoose', '컨테이너', '관리', 'CI', 'CD', '파이프라인', '경험', 'Linux', '능력']","{'언어': [], '프레임워크': [], '라이브러리': [], '툴': ['Docker', 'Kubernetes']}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['인공 지능', '알고리즘', '모델', '개발', '데이터 분석', '처리', '데이터', '셋', '구축', '최신', 'AI', '기술', '동향', '조사', '연구', '프로젝트', '기획', '관리', '팀원', '협업', '결과', '바탕', '문서', '작성', '발표', '관련', '분야', '석사', '이상', '학위', '소지자', '컴퓨터', '공학', 'SW', '수학', '머신', '러닝', '경력', 'Python', 'TensorFlow', 'PyTorh', 'Keras', '도구', '프레임', '워크', '숙련도', '통계', '방법', '이해', '다양', '소스', '적재', '가공', '모델링', '과제', '필요', '환경', '유', '경험자']","{'언어': ['Python'], '프레임워크': [], '라이브러리': ['TensorFlow', 'Keras'], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['자동화', '공정', '문제', '정의', '해결', '대상', '환경', 'Domain', 'Knowledge', '취득', '패턴', '발견', '알고리즘', '개발', '기존', '경우', '효율', '완성도', '고민', '최신', '기술', '동향', '주기', '파악', 'FineLocalizer', '프로덕트', 'Front', 'end', 'Back', '개발자', '현장', '오퍼레이터', '협업', '구체', '성장', '요즘', '머신 비전', '시장', '차원', '단순', '템플릿', '매칭', '정밀', '데이터', '위치', '인식', '거리', '계산', 'mm', '수준', '표면', '단차', '검사', '수요', '폭발', '증가', '클레', '클래식', '컴퓨터 비전', '법부', '터', '머신', '러닝', '최적화', '시각', '시뮬레이션', '지식', '습득', '경력', 'OpenCV', 'Tensorflow', 'Pytorch', 'CUDA', '이상', '관련', '전공', '석사', '학위', '다양', '직군', '원활', '의사소통', '능력', '흥미', '자료', 'Google', 'Stack', 'Overflow', '기타', '커뮤니티', '검색', '자기', '주도', '동기', '부여', '업무', '필요', '해외', '출장']","{'언어': [], '프레임워크': [], '라이브러리': ['Tensorflow'], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['합류', '담당', '업무', '레진코믹스', '안드로이드', '앱', '유지', '보수', '신규', '기능', '개발', '독자', '다양', '서비스', '개선', '아키텍처', '프레임', '워크', '라이브러리', '활용', '품질', '애플리케이션', '역량', '경험', '이상', '이하', '안드로이드 개발', '경력', '보유', 'Kotlin', 'Java', '이용', 'Android', '수행']","{'언어': ['Java'], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['글로벌', '라이브', '웹', '클라이언트', '설계', '고도', '숏폼', '아키텍처', '개발', '리딩', '커머스', '운영', '어드민', '시스템', '구현', '최신', '프론트', '엔드', '기술', '도입', '전략', '수립', '이상', '경력', 'Typescript', 'React', 'Vue', 'Svelte', '프레임', '워크', '경험', 'zustand', 'redux', '상태', '관리', '라이브러리', '사용', '기획', '디자인', '비즈니스', '팀', '협업', '요구', '사항', '분석', '해결', '보유', '문제', '구조', '사고', '능력', '변화', '환경', '대처', '끈기', '정의']","{'언어': ['Typescript'], '프레임워크': ['React'], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['Flutter', 'Dart', '사용', 'iOS', 'Android', '타이젠', 'Tizen', '기반', '애플리케이션', '개발', '플랫폼', '확장', '최적', '작업', '백', '엔드', '서버', '설계', 'RESTful', 'API', 'Node.js', 'Django', 'Spring Boot', '기술', '활용', '데이터베이스', '관리', '연동', 'MySQL', 'PostgreSQL', 'MongoDB', '클라우드', '배포', '운영', 'AWS', 'Google', 'Cloud', 'CI', 'CD', '파이프라인', '구축', '자동', '실시간', '통신', 'WebSockets', '기능', '구현', '사용자', '경험', 'UX', '성능', '최적화', '정성', '자격', '요건', '영화', '코딩', '세계', '연결', '고리', '속', '명대사', '코드', '줄', '철학', '이야기', '산업', '플롯', '이해', '능력', '스토리텔러', '팀원', '비전', '공유', '팀', '챌린지', '극복', '스토리텔링', '개념', '설명', '장면', '전달', '호기심', '창의력', '다양', '장르', '스택', '문제', '해결', '방법', '탐구심', '도구', '프로젝트', '창의', '적용', '플레이어', '제작', '역할', '협력', '최고', '결과물', '의견', '경청', '매니아', '환영', '관련', '취미', '경력', '리뷰', '블로그', '감동', '스타트업', '조직', '서비스', '기획', '론칭', '고객', '유입', '성공', '이상', '프레임', '워크', 'Git', '버전', '협업', '지속', 'Responsive', 'UI', '디바이스', '해상도', '앱', 'AI', 'Tool', 'Slack', 'Notion', 'Issue', 'Tracker', 'Jira', '업무', '효율', '관심']","{'언어': [], '프레임워크': ['Django'], '라이브러리': [], '툴': ['Git']}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['공통', 'AI', 'compiler', '개발', 'Virtual', 'Machine', '사내', '자체', '언어', 'Parser', 'Lexer', 'Type', 'inference', 'algorithm', '구현', 'Intel', 'AMX', '지원', 'intrinsic', '성능', '최적', '각종', 'technique', '연구', 'MLIR', '사용', 'Optimizing', 'ML', 'vision', 'on', 'DSP', 'NPU', 'AP', 'Preprocessing', 'procedure', 'deep', 'learning', 'kernel', 'Vision', '알고리즘', '지연', '시간', '메모리', '최소', '학부', '학년', '이상', '해외', '여행', '결격', '사유', 'C', '활용', '프로젝트', '경험', '컴파일러', '엔지니어', '함수', 'Scala', 'Haskell', 'F', '등', '딥 러닝', '프레임', '워크', 'Pytorch', 'tensorflow', '병역', '특례', '가능', '산업기능요원', '전문연구요원', '이력서', '별도', '표기', '제출', '부탁', 'Ex', '현역', '편입']","{'언어': [], '프레임워크': [], '라이브러리': ['tensorflow'], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['기업', '탄소', '중립', '관리', '플랫폼', '엔스코프', '품질', '책임', '기획', '개발', '팀', '협업', '엔츠', 'QA', '문화', '정립', 'TC', '작성', '뒤', '기반', '주도', '결함', '리포트', '리스크', '측정', '감소', '미션', '공감', '소프트웨어', '관련', '지식', '이상', '웹', '서비스', '실무', '경력', 'Jira', 'Confluence', 'GitHub', '툴', '활용', '유관', '부서', '동료', '원활', '소통', '법']","{'언어': [], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['Speaker', 'recognition', '모델', '설계', '성능', '평가', '데이터베이스', '구축', 'enrollment', 'system', '개발', '테스트', '유관', '경력', '이상', '석사', '신입', '지원', '가능', '음성', '신호 처리', '기본', '개념', '지식', '보유', '분야', '연구', '경험', 'PyTorch', '딥 러닝', '프레임', '워크', '활용', '능력']","{'언어': [], '프레임워크': [], '라이브러리': [], '툴': []}"
